,1.nx,2.ny,3.d,4.total iterations[MDF],5.total time[MDF],6.final_objective[MDF],7.str_count[MDF],8.aer_count[MDF],9.pro_count[MDF],10.total iterations[IDF_tol],11.total time[IDF_tol],12.final_objective[IDF_tol],13.str_count[IDF_tol],14.aer_count[IDF_tol],15.pro_count[IDF_tol]
0,7,5,0.4,9,63.66900014877319,-12.77992180472788,1300.0,1300.0,1100.0,17,75.65899991989136,-12.78180046749111,1700.0,1700.0,1375.0
0,7,5,0.4,8,49.032999992370605,-12.753778265937289,1025.0,1025.0,875.0,16,73.38800001144409,-12.755670770696144,1700.0,1700.0,1375.0
0,7,5,0.4,11,84.78199982643127,-12.60151183284199,1700.0,1700.0,1450.0,13,57.2039999961853,-12.604043548914403,1330.0,1330.0,1080.0
0,7,6,0.4,10,79.2590000629425,-14.947792801989415,1510.0,1510.0,1270.0,15,80.14600014686584,-14.955336700132591,1700.0,1700.0,1340.0
0,7,6,0.4,8,73.3840000629425,-15.080952545881221,1245.0,1245.0,1035.0,20,98.33300018310547,-15.088846959288519,1850.0,1850.0,1460.0
0,7,6,0.4,9,80.77600002288818,-15.10480736843904,1485.0,1485.0,1245.0,20,98.44400000572205,-15.106994787276637,1990.0,1990.0,1570.0
0,7,6,0.4,16,100.13099980354309,-14.4585405895578,1960.0,1960.0,1660.0,29,107.98799991607666,-14.482014997485354,2290.0,2290.0,1810.0
0,7,6,0.4,16,128.94600009918213,-14.345934318221294,2280.0,2280.0,1920.0,25,110.91499996185303,-14.355245502322497,2135.0,2135.0,1685.0
0,7,7,0.4,11,113.68699979782104,-17.47332204057931,1870.0,1870.0,1520.0,14,82.35999989509583,-17.49237058800152,1535.0,1535.0,1185.0
0,7,7,0.4,10,102.5149998664856,-16.503020681152616,1635.0,1635.0,1355.0,21,112.70300006866455,-16.517525947028908,1995.0,1995.0,1540.0
0,7,7,0.4,11,111.7020001411438,-17.676561399953346,1945.0,1945.0,1595.0,17,94.80900001525879,-17.68213565739397,1835.0,1835.0,1415.0
0,7,7,0.4,20,154.4079999923706,-16.791541796489355,2615.0,2615.0,2195.0,29,142.55399990081787,-16.806500483651252,2595.0,2595.0,2000.0
0,7,7,0.4,8,81.26800012588501,-17.59204167619224,1300.0,1300.0,1055.0,16,93.78399991989136,-17.609221314620743,1685.0,1685.0,1300.0
0,7,3,0.5,8,34.93499994277954,-7.595768415205785,875.0,875.0,785.0,11,38.47000002861023,-7.596842577045423,1110.0,1110.0,960.0
0,7,3,0.5,8,34.14800000190735,-7.1824238437535115,875.0,875.0,785.0,26,48.414000034332275,-7.189704144379768,1380.0,1380.0,1200.0
0,7,3,0.5,7,31.671000003814697,-7.556794843230444,760.0,760.0,685.0,13,44.638999938964844,-7.563710959226308,1220.0,1220.0,1055.0
0,7,3,0.5,8,41.45700001716614,-7.438077887789973,1000.0,1000.0,895.0,12,43.98699998855591,-7.4397254741715635,1215.0,1215.0,1050.0
0,7,3,0.5,12,48.60799980163574,-7.466042179117383,1215.0,1215.0,1095.0,10,30.34500002861023,-7.46801852036444,905.0,905.0,785.0
0,7,4,0.5,9,49.87599992752075,-9.984147131194373,1035.0,1035.0,915.0,24,80.26999998092651,-9.985044939209848,1835.0,1835.0,1535.0
0,7,4,0.5,12,74.09800004959106,-10.074114749414235,1510.0,1510.0,1310.0,23,81.39499998092651,-10.076929004004821,1815.0,1815.0,1515.0
0,7,4,0.5,7,42.14300012588501,-9.911226707775938,920.0,920.0,800.0,18,65.11299991607666,-9.912459991265802,1575.0,1575.0,1315.0
0,7,4,0.5,9,47.79099988937378,-9.660374409907355,1090.0,1090.0,950.0,13,41.85199999809265,-9.677085367256042,1110.0,1110.0,930.0
0,7,4,0.5,8,45.99000000953674,-9.830438509057926,985.0,985.0,865.0,16,61.04800009727478,-9.832053293389178,1460.0,1460.0,1220.0
0,7,5,0.5,8,58.20700001716614,-12.412074284603609,1070.0,1070.0,920.0,20,91.35699987411499,-12.41463828694811,1845.0,1845.0,1495.0
0,7,5,0.5,11,89.69700002670288,-12.166427782350816,1655.0,1655.0,1430.0,21,91.15499997138977,-12.169860078143772,1860.0,1860.0,1510.0
0,7,5,0.5,8,61.14699983596802,-12.465290360603131,1235.0,1235.0,1060.0,16,69.87800002098083,-12.467715426103691,1590.0,1590.0,1290.0
0,7,5,0.5,7,53.87100005149841,-12.242593038122529,1000.0,1000.0,850.0,16,82.85800004005432,-12.24281416944022,1700.0,1700.0,1375.0
0,7,5,0.5,12,95.95199990272522,-12.143667103333494,1630.0,1630.0,1405.0,9,52.78699994087219,-12.149238831933694,1070.0,1070.0,870.0
0,7,6,0.5,11,104.47300004959106,-13.614713361706213,1510.0,1510.0,1270.0,27,154.60199999809265,-13.754820936558716,2405.0,2405.0,1895.0
0,7,6,0.5,8,80.71299982070923,-15.13221529218015,1275.0,1275.0,1065.0,17,105.36299991607666,-15.133864562396795,1845.0,1845.0,1455.0
0,7,6,0.5,7,66.56200003623962,-14.905283022938377,980.0,980.0,830.0,19,122.49799990653992,-14.90670274742208,1985.0,1985.0,1565.0
0,7,6,0.5,9,82.98400020599365,-14.563648338465919,1280.0,1280.0,1070.0,13,89.64100003242493,-14.566064664493531,1560.0,1560.0,1230.0
0,7,6,0.5,10,83.06300020217896,-14.668426004374233,1345.0,1345.0,1135.0,15,77.86300015449524,-14.681112913905242,1440.0,1440.0,1140.0
0,7,7,0.5,9,110.57399988174438,-16.654292549693647,1415.0,1415.0,1170.0,33,212.62600016593933,-16.66208089133923,2895.0,2895.0,2230.0
0,7,7,0.5,13,147.13899993896484,-16.418305154361533,2100.0,2100.0,1750.0,24,166.54499983787537,-16.4209790806033,2575.0,2575.0,1980.0
0,7,7,0.5,10,105.31300020217896,-16.82515006229655,1370.0,1370.0,1125.0,26,163.36500000953674,-16.838932380443786,2295.0,2295.0,1770.0
0,7,7,0.5,17,213.5770001411438,-16.39856102467408,2610.0,2610.0,2155.0,35,234.25600004196167,-16.507194049839566,3045.0,3045.0,2345.0
0,7,7,0.5,9,108.36500000953674,-16.883150578681427,1470.0,1470.0,1225.0,35,222.231999874115,-16.884522838926337,3195.0,3195.0,2460.0
0,7,3,0.6,10,50.68599987030029,-7.2693505652053965,1145.0,1145.0,1025.0,13,48.09400010108948,-7.2706755119746465,1215.0,1215.0,1050.0
0,7,3,0.6,8,39.29800009727478,-7.4645092717566115,860.0,860.0,770.0,14,49.27799987792969,-7.465792950222794,1220.0,1220.0,1055.0
0,7,3,0.6,9,46.389999866485596,-7.376286644971713,1025.0,1025.0,920.0,12,43.98200011253357,-7.378681518663124,1115.0,1115.0,965.0
0,7,3,0.6,8,38.9210000038147,-7.507341817602747,870.0,870.0,780.0,11,43.23200011253357,-7.508452179698241,1105.0,1105.0,955.0
0,7,3,0.6,11,57.88800001144409,-7.596589903161268,1255.0,1255.0,1120.0,9,34.86299991607666,-7.586926203455152,895.0,895.0,775.0
0,7,4,0.6,8,49.43599987030029,-9.85475159970541,935.0,935.0,815.0,17,75.32699990272522,-9.85622535299953,1570.0,1570.0,1310.0
0,7,4,0.6,7,49.795000076293945,-9.749972315875933,910.0,910.0,790.0,20,83.6710000038147,-9.751061754791099,1695.0,1695.0,1415.0
0,7,4,0.6,7,44.15499997138977,-9.492491277923722,850.0,850.0,750.0,20,85.51300001144409,-9.49190755876603,1810.0,1810.0,1510.0
0,7,4,0.6,9,61.31100010871887,-9.710453179200318,1140.0,1140.0,1000.0,13,57.27400016784668,-9.717034935980697,1225.0,1225.0,1025.0
0,7,4,0.6,14,102.32299995422363,-9.740303232801232,1790.0,1790.0,1570.0,12,60.33800005912781,-9.737549402307948,1220.0,1220.0,1020.0
0,7,5,0.6,10,90.59500002861023,-12.072855863653778,1450.0,1450.0,1250.0,22,112.95300006866455,-12.074798500677712,1980.0,1980.0,1605.0
0,7,5,0.6,12,121.76600003242493,-11.862514335621302,1805.0,1805.0,1530.0,23,106.3180000782013,-11.917648347986058,1730.0,1730.0,1405.0
0,7,5,0.6,6,50.598999977111816,-12.202411327132165,725.0,725.0,625.0,17,99.47200012207031,-12.211725127549576,1590.0,1590.0,1290.0
0,7,5,0.6,7,57.914000034332275,-12.51736356279892,875.0,875.0,750.0,20,110.81799983978271,-12.51879616754415,1840.0,1840.0,1490.0
0,7,5,0.6,11,99.7960000038147,-11.505069298644806,1650.0,1650.0,1400.0,23,102.79500007629395,-11.535246143043373,1860.0,1860.0,1510.0
0,7,6,0.6,8,98.97200012207031,-14.867661166633685,1300.0,1300.0,1090.0,17,105.68400001525879,-14.901433171722402,1585.0,1585.0,1255.0
0,7,6,0.6,10,107.72000002861023,-14.400936717814433,1460.0,1460.0,1220.0,15,102.90699982643127,-14.408636824130921,1565.0,1565.0,1235.0
0,7,6,0.6,8,78.96000003814697,-14.213315027721478,1090.0,1090.0,910.0,23,132.85599994659424,-14.219433774380683,1990.0,1990.0,1570.0
0,7,6,0.6,10,104.54800009727478,-14.012550933992976,1375.0,1375.0,1165.0,23,149.27199983596802,-14.013739933458211,2130.0,2130.0,1680.0
0,7,6,0.6,9,91.91499996185303,-14.61480498074732,1300.0,1300.0,1090.0,24,147.7170000076294,-14.616705852845643,2265.0,2265.0,1785.0
0,7,7,0.6,8,105.42700004577637,-16.642549377857964,1215.0,1215.0,1005.0,28,170.4960000514984,-16.67561922411928,2305.0,2305.0,1780.0
0,7,7,0.6,9,134.25999999046326,-16.7695001739492,1515.0,1515.0,1235.0,40,291.29299998283386,-16.77068648802805,3485.0,3485.0,2680.0
0,7,7,0.6,9,141.87599992752075,-16.42728804903303,1545.0,1545.0,1265.0,23,204.45000004768372,-16.428837755896467,2425.0,2425.0,1865.0
0,7,7,0.6,8,114.55400013923645,-17.208832388815736,1220.0,1220.0,1010.0,32,251.42400002479553,-17.210818114820317,2890.0,2890.0,2225.0
0,7,7,0.6,8,123.6930000782013,-16.53474824051849,1350.0,1350.0,1105.0,21,153.15199995040894,-16.571493611508547,1855.0,1855.0,1435.0
0,7,3,0.7,12,76.26999998092651,-7.057958270878936,1385.0,1385.0,1235.0,37,119.43400001525879,-7.061725955690099,2335.0,2335.0,2020.0
0,7,3,0.7,9,58.723999977111816,-7.245815374399356,1100.0,1100.0,980.0,14,58.45599985122681,-7.2482085479410365,1220.0,1220.0,1055.0
0,7,3,0.7,8,48.526000022888184,-7.233054971242536,880.0,880.0,790.0,16,66.72900009155273,-7.2341525513966305,1335.0,1335.0,1155.0
0,7,3,0.7,8,49.09599995613098,-7.398221275369432,870.0,870.0,780.0,11,42.568000078201294,-7.406367466750164,905.0,905.0,785.0
0,7,3,0.7,8,50.104000091552734,-7.368246041573961,975.0,975.0,870.0,9,40.138999938964844,-7.37053844255698,900.0,900.0,780.0
0,7,4,0.7,7,59.014999866485596,-9.707298340546936,900.0,900.0,780.0,19,93.62700009346008,-9.709032311696387,1580.0,1580.0,1320.0
0,7,4,0.7,7,58.12299990653992,-9.570290039027073,915.0,915.0,795.0,18,86.60899996757507,-9.572313686087996,1575.0,1575.0,1315.0
0,7,4,0.7,8,62.84500002861023,-9.829189778146294,950.0,950.0,830.0,16,81.73000001907349,-9.833107265071877,1345.0,1345.0,1125.0
0,7,4,0.7,7,61.319000005722046,-9.924350944628173,905.0,905.0,785.0,17,88.47100019454956,-9.926485602076975,1460.0,1460.0,1220.0
0,7,4,0.7,7,63.91300010681152,-9.79406441749354,910.0,910.0,790.0,17,91.70000004768372,-9.797065320773946,1460.0,1460.0,1220.0
0,7,5,0.7,8,76.84299993515015,-12.211112529382572,1050.0,1050.0,900.0,19,104.25499987602234,-12.22072124549464,1595.0,1595.0,1295.0
0,7,5,0.7,11,108.41600012779236,-11.801059211870422,1395.0,1395.0,1195.0,18,120.69500017166138,-11.80091952771669,1710.0,1710.0,1385.0
0,7,5,0.7,7,59.992000102996826,-12.027105603333432,870.0,870.0,745.0,17,100.70300006866455,-12.029544482783875,1585.0,1585.0,1285.0
0,7,5,0.7,7,76.84100008010864,-12.024781648710901,970.0,970.0,820.0,18,118.73300004005432,-12.026715757277339,1705.0,1705.0,1380.0
0,7,5,0.7,34,287.27899980545044,-11.367584300097938,3830.0,3830.0,3330.0,34,176.8400001525879,-11.66786007958203,2505.0,2505.0,2030.0
0,7,6,0.7,14,164.49699997901917,-14.211209346359754,1925.0,1925.0,1625.0,28,181.69999980926514,-14.21454099369236,2420.0,2420.0,1910.0
0,7,6,0.7,13,185.66999983787537,-14.643070100997594,2055.0,2055.0,1725.0,20,140.31900000572205,-14.65742031630933,1730.0,1730.0,1370.0
0,7,6,0.7,8,110.10599994659424,-14.276892041643478,1250.0,1250.0,1040.0,22,172.3880000114441,-14.279566951421533,2125.0,2125.0,1675.0
0,7,6,0.7,11,122.76999998092651,-14.410470868335576,1380.0,1380.0,1170.0,20,138.09899997711182,-14.433945197863434,1725.0,1725.0,1365.0
0,7,6,0.7,8,98.33699989318848,-14.463167980335124,1140.0,1140.0,960.0,27,174.34500002861023,-14.470287633903036,2155.0,2155.0,1705.0
0,7,7,0.7,12,193.625,-16.478571115299363,1930.0,1930.0,1580.0,23,186.30700016021729,-16.507913808697147,2005.0,2005.0,1550.0
0,7,7,0.7,9,149.42799997329712,-16.7655034534665,1380.0,1380.0,1135.0,19,165.16600012779236,-16.805335671410287,1700.0,1700.0,1315.0
0,7,7,0.7,7,120.85599994659424,-16.889901797611255,1150.0,1150.0,940.0,27,257.39800000190735,-16.89124421828664,2585.0,2585.0,1990.0
0,7,7,0.7,21,349.3220000267029,-16.899234582607065,3265.0,3265.0,2705.0,39,307.9210000038147,-16.90752083975624,3070.0,3070.0,2370.0
0,7,7,0.7,16,227.018000125885,-16.387275211937585,2405.0,2405.0,2020.0,50,380.89599990844727,-16.388195110439952,4110.0,4110.0,3165.0
